Iteracions,Seed,k,Lambda,Beneficis
9,-1950565665,125,0.1,118
9,-1950565665,125,0.1,110
9,-1950565665,125,0.1,89
9,-1950565665,125,0.1,78
9,-1950565665,125,0.1,119
9,-1950565665,125,0.1,98
9,-1950565665,125,0.1,119
9,-1950565665,125,0.1,81
9,-1950565665,125,0.1,104
9,-1950565665,125,0.1,111
9,-1950565665,125,0.1,101
9,-1950565665,125,0.1,86
9,-1950565665,125,0.1,95
9,-1950565665,125,0.1,98
9,-1950565665,125,0.1,131
9,-1950565665,125,0.1,107
9,-1950565665,125,0.1,119
9,-1950565665,125,0.1,93
9,-1950565665,125,0.1,124
9,-1950565665,125,0.1,134
9,-1950565665,125,0.1,85
9,-1950565665,125,0.1,128
9,-1950565665,125,0.1,88
9,-1950565665,125,0.1,114
9,-1950565665,125,0.1,109
9,-1950565665,125,0.1,119
9,-1950565665,125,0.1,83
9,-1950565665,125,0.1,115
9,-1950565665,125,0.1,109
9,-1950565665,125,0.1,127
9,-1950565665,125,0.1,82
9,-1950565665,125,0.1,104
9,-1950565665,125,0.1,83
9,-1950565665,125,0.1,146
9,-1950565665,125,0.1,64
9,-1950565665,125,0.1,96
9,-1950565665,125,0.1,126
9,-1950565665,125,0.1,108
9,-1950565665,125,0.1,76
9,-1950565665,125,0.1,97
9,-1950565665,125,0.1,104
9,-1950565665,125,0.1,114
9,-1950565665,125,0.1,99
9,-1950565665,125,0.1,118
9,-1950565665,125,0.1,131
9,-1950565665,125,0.1,90
9,-1950565665,125,0.1,106
9,-1950565665,125,0.1,89
9,-1950565665,125,0.1,132
9,-1950565665,125,0.1,126
9,-1950565665,125,0.1,83
9,-1950565665,125,0.1,77
9,-1950565665,125,0.1,74
9,-1950565665,125,0.1,80
9,-1950565665,125,0.1,73
10,-263875719,125,0.1,119
10,-263875719,125,0.1,68
10,-263875719,125,0.1,94
10,-263875719,125,0.1,76
10,-263875719,125,0.1,73
10,-263875719,125,0.1,91
10,-263875719,125,0.1,76
10,-263875719,125,0.1,81
10,-263875719,125,0.1,78
10,-263875719,125,0.1,81
10,-263875719,125,0.1,72
10,-263875719,125,0.1,76
10,-263875719,125,0.1,84
10,-263875719,125,0.1,90
10,-263875719,125,0.1,91
10,-263875719,125,0.1,84
10,-263875719,125,0.1,78
10,-263875719,125,0.1,68
10,-263875719,125,0.1,103
10,-263875719,125,0.1,97
10,-263875719,125,0.1,93
10,-263875719,125,0.1,99
10,-263875719,125,0.1,70
10,-263875719,125,0.1,74
10,-263875719,125,0.1,92
10,-263875719,125,0.1,101
10,-263875719,125,0.1,60
10,-263875719,125,0.1,89
10,-263875719,125,0.1,84
10,-263875719,125,0.1,86
10,-263875719,125,0.1,81
10,-263875719,125,0.1,82
10,-263875719,125,0.1,106
10,-263875719,125,0.1,72
10,-263875719,125,0.1,98
10,-263875719,125,0.1,68
10,-263875719,125,0.1,94
10,-263875719,125,0.1,97
10,-263875719,125,0.1,68
10,-263875719,125,0.1,113
10,-263875719,125,0.1,75
10,-263875719,125,0.1,95
10,-263875719,125,0.1,91
10,-263875719,125,0.1,99
10,-263875719,125,0.1,69
10,-263875719,125,0.1,77
10,-263875719,125,0.1,72
10,-263875719,125,0.1,74
10,-263875719,125,0.1,85
10,-263875719,125,0.1,88
10,-263875719,125,0.1,93
10,-263875719,125,0.1,76
10,-263875719,125,0.1,90
10,-263875719,125,0.1,88
10,-263875719,125,0.1,77
10,-263875719,125,0.1,100
10,-263875719,125,0.1,112
10,-263875719,125,0.1,106
10,-263875719,125,0.1,93
10,-263875719,125,0.1,103
10,-263875719,125,0.1,89
10,-263875719,125,0.1,99
10,-263875719,125,0.1,70
10,-263875719,125,0.1,74
10,-263875719,125,0.1,87
10,-263875719,125,0.1,78
10,-263875719,125,0.1,85
10,-263875719,125,0.1,85
10,-263875719,125,0.1,83
10,-263875719,125,0.1,82
10,-263875719,125,0.1,68
10,-263875719,125,0.1,77
10,-263875719,125,0.1,71
10,-263875719,125,0.1,82
10,-263875719,125,0.1,74
10,-263875719,125,0.1,70
10,-263875719,125,0.1,94
10,-263875719,125,0.1,71
10,-263875719,125,0.1,97
10,-263875719,125,0.1,89
10,-263875719,125,0.1,101
10,-263875719,125,0.1,75
10,-263875719,125,0.1,114
10,-263875719,125,0.1,74
10,-263875719,125,0.1,77
10,-263875719,125,0.1,92
10,-263875719,125,0.1,120
10,-263875719,125,0.1,96
10,-263875719,125,0.1,78
10,-263875719,125,0.1,83
10,-263875719,125,0.1,68
10,-263875719,125,0.1,70
10,-263875719,125,0.1,98
10,-263875719,125,0.1,77
10,-263875719,125,0.1,104
10,-263875719,125,0.1,71
10,-263875719,125,0.1,97
10,-263875719,125,0.1,71
10,-263875719,125,0.1,93
10,-263875719,125,0.1,86
1,65468188,125,0.01,104
1,65468188,125,0.01,117
1,65468188,125,0.01,125
1,65468188,125,0.01,101
1,65468188,125,0.01,94
1,65468188,125,0.01,102
1,65468188,125,0.01,79
1,65468188,125,0.01,123
1,65468188,125,0.01,140
1,65468188,125,0.01,112
1,65468188,125,0.01,84
1,65468188,125,0.01,147
1,65468188,125,0.01,110
1,65468188,125,0.01,79
1,65468188,125,0.01,93
1,65468188,125,0.01,102
1,65468188,125,0.01,131
1,65468188,125,0.01,112
1,65468188,125,0.01,137
1,65468188,125,0.01,100
1,65468188,125,0.01,118
1,65468188,125,0.01,85
1,65468188,125,0.01,120
1,65468188,125,0.01,131
1,65468188,125,0.01,145
1,65468188,125,0.01,79
1,65468188,125,0.01,112
1,65468188,125,0.01,117
1,65468188,125,0.01,136
1,65468188,125,0.01,117
1,65468188,125,0.01,117
1,65468188,125,0.01,109
1,65468188,125,0.01,83
1,65468188,125,0.01,119
1,65468188,125,0.01,156
1,65468188,125,0.01,100
1,65468188,125,0.01,96
1,65468188,125,0.01,86
1,65468188,125,0.01,92
1,65468188,125,0.01,130
1,65468188,125,0.01,85
1,65468188,125,0.01,87
1,65468188,125,0.01,102
1,65468188,125,0.01,120
1,65468188,125,0.01,78
1,65468188,125,0.01,87
1,65468188,125,0.01,119
1,65468188,125,0.01,96
1,65468188,125,0.01,149
1,65468188,125,0.01,85
1,65468188,125,0.01,119
1,65468188,125,0.01,116
1,65468188,125,0.01,90
1,65468188,125,0.01,104
1,65468188,125,0.01,124
1,65468188,125,0.01,117
1,65468188,125,0.01,91
1,65468188,125,0.01,79
1,65468188,125,0.01,122
1,65468188,125,0.01,139
1,65468188,125,0.01,123
1,65468188,125,0.01,87
1,65468188,125,0.01,138
1,65468188,125,0.01,155
1,65468188,125,0.01,106
1,65468188,125,0.01,81
1,65468188,125,0.01,105
1,65468188,125,0.01,114
1,65468188,125,0.01,79
1,65468188,125,0.01,93
1,65468188,125,0.01,101
1,65468188,125,0.01,100
1,65468188,125,0.01,147
1,65468188,125,0.01,119
1,65468188,125,0.01,93
1,65468188,125,0.01,81
1,65468188,125,0.01,133
1,65468188,125,0.01,108
1,65468188,125,0.01,121
1,65468188,125,0.01,101
1,65468188,125,0.01,127
1,65468188,125,0.01,142
1,65468188,125,0.01,114
1,65468188,125,0.01,98
1,65468188,125,0.01,116
1,65468188,125,0.01,107
1,65468188,125,0.01,95
1,65468188,125,0.01,105
1,65468188,125,0.01,102
1,65468188,125,0.01,124
1,65468188,125,0.01,120
1,65468188,125,0.01,126
1,65468188,125,0.01,122
1,65468188,125,0.01,157
1,65468188,125,0.01,120
1,65468188,125,0.01,103
1,65468188,125,0.01,135
1,65468188,125,0.01,96
1,65468188,125,0.01,121
1,65468188,125,0.01,130
2,-1322988538,125,0.01,130
2,-1322988538,125,0.01,142
2,-1322988538,125,0.01,108
2,-1322988538,125,0.01,123
2,-1322988538,125,0.01,87
2,-1322988538,125,0.01,131
2,-1322988538,125,0.01,152
2,-1322988538,125,0.01,124
2,-1322988538,125,0.01,124
2,-1322988538,125,0.01,126
2,-1322988538,125,0.01,167
2,-1322988538,125,0.01,139
2,-1322988538,125,0.01,96
2,-1322988538,125,0.01,119
2,-1322988538,125,0.01,110
2,-1322988538,125,0.01,125
2,-1322988538,125,0.01,129
2,-1322988538,125,0.01,99
2,-1322988538,125,0.01,115
2,-1322988538,125,0.01,161
2,-1322988538,125,0.01,153
2,-1322988538,125,0.01,127
2,-1322988538,125,0.01,149
2,-1322988538,125,0.01,125
2,-1322988538,125,0.01,151
2,-1322988538,125,0.01,118
2,-1322988538,125,0.01,127
2,-1322988538,125,0.01,105
2,-1322988538,125,0.01,144
2,-1322988538,125,0.01,128
2,-1322988538,125,0.01,175
2,-1322988538,125,0.01,123
2,-1322988538,125,0.01,84
2,-1322988538,125,0.01,122
2,-1322988538,125,0.01,157
2,-1322988538,125,0.01,126
2,-1322988538,125,0.01,147
2,-1322988538,125,0.01,106
2,-1322988538,125,0.01,84
2,-1322988538,125,0.01,110
2,-1322988538,125,0.01,111
2,-1322988538,125,0.01,133
2,-1322988538,125,0.01,136
2,-1322988538,125,0.01,141
2,-1322988538,125,0.01,123
2,-1322988538,125,0.01,83
2,-1322988538,125,0.01,105
2,-1322988538,125,0.01,155
2,-1322988538,125,0.01,103
2,-1322988538,125,0.01,116
2,-1322988538,125,0.01,131
2,-1322988538,125,0.01,119
2,-1322988538,125,0.01,145
2,-1322988538,125,0.01,135
2,-1322988538,125,0.01,169
2,-1322988538,125,0.01,154
2,-1322988538,125,0.01,107
2,-1322988538,125,0.01,159
2,-1322988538,125,0.01,174
2,-1322988538,125,0.01,137
2,-1322988538,125,0.01,144
2,-1322988538,125,0.01,113
2,-1322988538,125,0.01,99
2,-1322988538,125,0.01,129
2,-1322988538,125,0.01,106
2,-1322988538,125,0.01,113
2,-1322988538,125,0.01,129
2,-1322988538,125,0.01,97
2,-1322988538,125,0.01,130
2,-1322988538,125,0.01,122
2,-1322988538,125,0.01,123
2,-1322988538,125,0.01,111
2,-1322988538,125,0.01,83
2,-1322988538,125,0.01,121
2,-1322988538,125,0.01,143
2,-1322988538,125,0.01,136
2,-1322988538,125,0.01,108
2,-1322988538,125,0.01,174
2,-1322988538,125,0.01,107
2,-1322988538,125,0.01,131
2,-1322988538,125,0.01,136
2,-1322988538,125,0.01,145
2,-1322988538,125,0.01,170
2,-1322988538,125,0.01,123
2,-1322988538,125,0.01,83
2,-1322988538,125,0.01,106
2,-1322988538,125,0.01,150
2,-1322988538,125,0.01,172
2,-1322988538,125,0.01,110
2,-1322988538,125,0.01,156
2,-1322988538,125,0.01,101
2,-1322988538,125,0.01,127
2,-1322988538,125,0.01,83
2,-1322988538,125,0.01,130
2,-1322988538,125,0.01,137
2,-1322988538,125,0.01,103
2,-1322988538,125,0.01,165
2,-1322988538,125,0.01,118
2,-1322988538,125,0.01,133
2,-1322988538,125,0.01,136
3,-1405119934,125,0.01,83
3,-1405119934,125,0.01,106
3,-1405119934,125,0.01,84
3,-1405119934,125,0.01,112
3,-1405119934,125,0.01,101
3,-1405119934,125,0.01,68
3,-1405119934,125,0.01,102
3,-1405119934,125,0.01,104
3,-1405119934,125,0.01,90
3,-1405119934,125,0.01,87
3,-1405119934,125,0.01,93
3,-1405119934,125,0.01,104
3,-1405119934,125,0.01,80
3,-1405119934,125,0.01,101
3,-1405119934,125,0.01,84
3,-1405119934,125,0.01,104
3,-1405119934,125,0.01,90
3,-1405119934,125,0.01,92
3,-1405119934,125,0.01,96
3,-1405119934,125,0.01,90
3,-1405119934,125,0.01,92
3,-1405119934,125,0.01,64
3,-1405119934,125,0.01,99
3,-1405119934,125,0.01,111
3,-1405119934,125,0.01,89
3,-1405119934,125,0.01,96
3,-1405119934,125,0.01,87
3,-1405119934,125,0.01,95
3,-1405119934,125,0.01,110
3,-1405119934,125,0.01,99
3,-1405119934,125,0.01,96
3,-1405119934,125,0.01,100
3,-1405119934,125,0.01,78
3,-1405119934,125,0.01,102
3,-1405119934,125,0.01,83
3,-1405119934,125,0.01,81
3,-1405119934,125,0.01,93
3,-1405119934,125,0.01,97
3,-1405119934,125,0.01,107
3,-1405119934,125,0.01,96
3,-1405119934,125,0.01,109
3,-1405119934,125,0.01,81
3,-1405119934,125,0.01,94
3,-1405119934,125,0.01,78
3,-1405119934,125,0.01,112
3,-1405119934,125,0.01,100
3,-1405119934,125,0.01,78
3,-1405119934,125,0.01,78
3,-1405119934,125,0.01,111
3,-1405119934,125,0.01,112
3,-1405119934,125,0.01,81
3,-1405119934,125,0.01,76
3,-1405119934,125,0.01,102
3,-1405119934,125,0.01,96
3,-1405119934,125,0.01,96
3,-1405119934,125,0.01,93
3,-1405119934,125,0.01,86
3,-1405119934,125,0.01,95
3,-1405119934,125,0.01,87
3,-1405119934,125,0.01,97
3,-1405119934,125,0.01,85
3,-1405119934,125,0.01,95
3,-1405119934,125,0.01,74
3,-1405119934,125,0.01,93
3,-1405119934,125,0.01,98
3,-1405119934,125,0.01,85
3,-1405119934,125,0.01,78
3,-1405119934,125,0.01,108
3,-1405119934,125,0.01,76
3,-1405119934,125,0.01,97
3,-1405119934,125,0.01,102
3,-1405119934,125,0.01,101
3,-1405119934,125,0.01,112
3,-1405119934,125,0.01,102
3,-1405119934,125,0.01,78
3,-1405119934,125,0.01,110
3,-1405119934,125,0.01,91
3,-1405119934,125,0.01,92
3,-1405119934,125,0.01,89
3,-1405119934,125,0.01,81
3,-1405119934,125,0.01,94
3,-1405119934,125,0.01,95
3,-1405119934,125,0.01,93
3,-1405119934,125,0.01,78
3,-1405119934,125,0.01,98
3,-1405119934,125,0.01,97
3,-1405119934,125,0.01,105
3,-1405119934,125,0.01,85
3,-1405119934,125,0.01,88
3,-1405119934,125,0.01,89
3,-1405119934,125,0.01,92
3,-1405119934,125,0.01,63
3,-1405119934,125,0.01,98
3,-1405119934,125,0.01,89
3,-1405119934,125,0.01,108
3,-1405119934,125,0.01,81
3,-1405119934,125,0.01,101
3,-1405119934,125,0.01,87
3,-1405119934,125,0.01,80
3,-1405119934,125,0.01,106
4,860757294,125,0.01,139
4,860757294,125,0.01,113
4,860757294,125,0.01,133
4,860757294,125,0.01,148
4,860757294,125,0.01,137
4,860757294,125,0.01,135
4,860757294,125,0.01,138
4,860757294,125,0.01,133
4,860757294,125,0.01,129
4,860757294,125,0.01,99
4,860757294,125,0.01,137
4,860757294,125,0.01,142
4,860757294,125,0.01,94
4,860757294,125,0.01,136
4,860757294,125,0.01,121
4,860757294,125,0.01,117
4,860757294,125,0.01,157
4,860757294,125,0.01,119
4,860757294,125,0.01,147
4,860757294,125,0.01,151
4,860757294,125,0.01,140
4,860757294,125,0.01,142
4,860757294,125,0.01,150
4,860757294,125,0.01,123
4,860757294,125,0.01,121
4,860757294,125,0.01,121
4,860757294,125,0.01,144
4,860757294,125,0.01,139
4,860757294,125,0.01,138
4,860757294,125,0.01,131
4,860757294,125,0.01,126
4,860757294,125,0.01,111
4,860757294,125,0.01,77
4,860757294,125,0.01,143
4,860757294,125,0.01,146
4,860757294,125,0.01,133
4,860757294,125,0.01,83
4,860757294,125,0.01,157
4,860757294,125,0.01,154
4,860757294,125,0.01,149
4,860757294,125,0.01,126
4,860757294,125,0.01,137
4,860757294,125,0.01,149
4,860757294,125,0.01,137
4,860757294,125,0.01,116
4,860757294,125,0.01,136
4,860757294,125,0.01,113
4,860757294,125,0.01,116
4,860757294,125,0.01,141
4,860757294,125,0.01,113
4,860757294,125,0.01,137
4,860757294,125,0.01,130
4,860757294,125,0.01,112
4,860757294,125,0.01,123
4,860757294,125,0.01,141
4,860757294,125,0.01,158
4,860757294,125,0.01,125
4,860757294,125,0.01,136
4,860757294,125,0.01,132
4,860757294,125,0.01,125
4,860757294,125,0.01,140
4,860757294,125,0.01,138
4,860757294,125,0.01,122
4,860757294,125,0.01,145
4,860757294,125,0.01,122
4,860757294,125,0.01,114
4,860757294,125,0.01,83
4,860757294,125,0.01,132
4,860757294,125,0.01,117
4,860757294,125,0.01,154
4,860757294,125,0.01,134
4,860757294,125,0.01,123
4,860757294,125,0.01,99
4,860757294,125,0.01,136
4,860757294,125,0.01,120
4,860757294,125,0.01,119
4,860757294,125,0.01,140
4,860757294,125,0.01,120
4,860757294,125,0.01,150
4,860757294,125,0.01,158
4,860757294,125,0.01,120
4,860757294,125,0.01,138
4,860757294,125,0.01,137
4,860757294,125,0.01,147
4,860757294,125,0.01,135
4,860757294,125,0.01,141
4,860757294,125,0.01,132
4,860757294,125,0.01,129
4,860757294,125,0.01,95
4,860757294,125,0.01,138
4,860757294,125,0.01,128
4,860757294,125,0.01,120
4,860757294,125,0.01,133
4,860757294,125,0.01,95
4,860757294,125,0.01,122
4,860757294,125,0.01,80
4,860757294,125,0.01,152
4,860757294,125,0.01,151
4,860757294,125,0.01,161
4,860757294,125,0.01,119
5,136656762,125,0.01,108
5,136656762,125,0.01,96
5,136656762,125,0.01,97
5,136656762,125,0.01,112
5,136656762,125,0.01,105
5,136656762,125,0.01,105
5,136656762,125,0.01,97
5,136656762,125,0.01,106
5,136656762,125,0.01,109
5,136656762,125,0.01,82
5,136656762,125,0.01,97
5,136656762,125,0.01,99
5,136656762,125,0.01,98
5,136656762,125,0.01,109
5,136656762,125,0.01,107
5,136656762,125,0.01,107
5,136656762,125,0.01,104
5,136656762,125,0.01,111
5,136656762,125,0.01,107
5,136656762,125,0.01,122
5,136656762,125,0.01,107
5,136656762,125,0.01,91
5,136656762,125,0.01,108
5,136656762,125,0.01,91
5,136656762,125,0.01,106
5,136656762,125,0.01,108
5,136656762,125,0.01,111
5,136656762,125,0.01,96
5,136656762,125,0.01,104
5,136656762,125,0.01,119
5,136656762,125,0.01,99
5,136656762,125,0.01,104
5,136656762,125,0.01,105
5,136656762,125,0.01,97
5,136656762,125,0.01,109
5,136656762,125,0.01,111
5,136656762,125,0.01,99
5,136656762,125,0.01,120
5,136656762,125,0.01,107
5,136656762,125,0.01,89
5,136656762,125,0.01,113
5,136656762,125,0.01,112
5,136656762,125,0.01,107
5,136656762,125,0.01,110
5,136656762,125,0.01,97
5,136656762,125,0.01,94
5,136656762,125,0.01,86
5,136656762,125,0.01,103
5,136656762,125,0.01,94
5,136656762,125,0.01,96
5,136656762,125,0.01,106
5,136656762,125,0.01,104
5,136656762,125,0.01,104
5,136656762,125,0.01,118
5,136656762,125,0.01,98
5,136656762,125,0.01,110
5,136656762,125,0.01,112
5,136656762,125,0.01,97
5,136656762,125,0.01,97
5,136656762,125,0.01,99
5,136656762,125,0.01,117
5,136656762,125,0.01,119
5,136656762,125,0.01,97
5,136656762,125,0.01,103
5,136656762,125,0.01,121
5,136656762,125,0.01,120
5,136656762,125,0.01,97
5,136656762,125,0.01,97
5,136656762,125,0.01,106
5,136656762,125,0.01,108
5,136656762,125,0.01,102
5,136656762,125,0.01,99
5,136656762,125,0.01,113
5,136656762,125,0.01,114
5,136656762,125,0.01,97
5,136656762,125,0.01,108
5,136656762,125,0.01,105
5,136656762,125,0.01,102
5,136656762,125,0.01,107
5,136656762,125,0.01,104
5,136656762,125,0.01,104
5,136656762,125,0.01,105
5,136656762,125,0.01,101
5,136656762,125,0.01,104
5,136656762,125,0.01,109
5,136656762,125,0.01,99
5,136656762,125,0.01,115
5,136656762,125,0.01,111
5,136656762,125,0.01,112
5,136656762,125,0.01,120
5,136656762,125,0.01,111
5,136656762,125,0.01,102
5,136656762,125,0.01,97
5,136656762,125,0.01,106
5,136656762,125,0.01,115
5,136656762,125,0.01,110
5,136656762,125,0.01,100
5,136656762,125,0.01,113
5,136656762,125,0.01,115
5,136656762,125,0.01,107
6,-82894933,125,0.01,111
6,-82894933,125,0.01,105
6,-82894933,125,0.01,77
6,-82894933,125,0.01,88
6,-82894933,125,0.01,123
6,-82894933,125,0.01,91
6,-82894933,125,0.01,98
6,-82894933,125,0.01,89
6,-82894933,125,0.01,126
6,-82894933,125,0.01,106
6,-82894933,125,0.01,103
6,-82894933,125,0.01,144
6,-82894933,125,0.01,116
6,-82894933,125,0.01,91
6,-82894933,125,0.01,106
6,-82894933,125,0.01,110
6,-82894933,125,0.01,120
6,-82894933,125,0.01,79
6,-82894933,125,0.01,67
6,-82894933,125,0.01,113
6,-82894933,125,0.01,65
6,-82894933,125,0.01,125
6,-82894933,125,0.01,104
6,-82894933,125,0.01,120
6,-82894933,125,0.01,112
6,-82894933,125,0.01,141
6,-82894933,125,0.01,97
6,-82894933,125,0.01,96
6,-82894933,125,0.01,112
6,-82894933,125,0.01,122
6,-82894933,125,0.01,76
6,-82894933,125,0.01,105
6,-82894933,125,0.01,104
6,-82894933,125,0.01,105
6,-82894933,125,0.01,121
6,-82894933,125,0.01,113
6,-82894933,125,0.01,72
6,-82894933,125,0.01,102
6,-82894933,125,0.01,107
6,-82894933,125,0.01,112
6,-82894933,125,0.01,101
6,-82894933,125,0.01,113
6,-82894933,125,0.01,148
6,-82894933,125,0.01,81
6,-82894933,125,0.01,107
6,-82894933,125,0.01,103
6,-82894933,125,0.01,73
6,-82894933,125,0.01,114
6,-82894933,125,0.01,95
6,-82894933,125,0.01,83
6,-82894933,125,0.01,87
6,-82894933,125,0.01,108
6,-82894933,125,0.01,105
6,-82894933,125,0.01,89
6,-82894933,125,0.01,85
6,-82894933,125,0.01,100
6,-82894933,125,0.01,112
6,-82894933,125,0.01,74
6,-82894933,125,0.01,122
6,-82894933,125,0.01,114
6,-82894933,125,0.01,122
6,-82894933,125,0.01,98
6,-82894933,125,0.01,72
6,-82894933,125,0.01,101
6,-82894933,125,0.01,81
6,-82894933,125,0.01,98
6,-82894933,125,0.01,87
6,-82894933,125,0.01,109
6,-82894933,125,0.01,134
6,-82894933,125,0.01,85
6,-82894933,125,0.01,89
6,-82894933,125,0.01,138
6,-82894933,125,0.01,79
6,-82894933,125,0.01,72
6,-82894933,125,0.01,139
6,-82894933,125,0.01,100
6,-82894933,125,0.01,109
6,-82894933,125,0.01,105
6,-82894933,125,0.01,102
6,-82894933,125,0.01,128
6,-82894933,125,0.01,91
6,-82894933,125,0.01,122
6,-82894933,125,0.01,113
6,-82894933,125,0.01,120
6,-82894933,125,0.01,125
6,-82894933,125,0.01,126
6,-82894933,125,0.01,140
6,-82894933,125,0.01,92
6,-82894933,125,0.01,128
6,-82894933,125,0.01,151
6,-82894933,125,0.01,104
6,-82894933,125,0.01,84
6,-82894933,125,0.01,102
6,-82894933,125,0.01,99
6,-82894933,125,0.01,102
6,-82894933,125,0.01,113
6,-82894933,125,0.01,102
6,-82894933,125,0.01,55
6,-82894933,125,0.01,71
6,-82894933,125,0.01,125
7,-2146292735,125,0.01,137
7,-2146292735,125,0.01,123
7,-2146292735,125,0.01,121
7,-2146292735,125,0.01,111
7,-2146292735,125,0.01,127
7,-2146292735,125,0.01,103
7,-2146292735,125,0.01,134
7,-2146292735,125,0.01,120
7,-2146292735,125,0.01,106
7,-2146292735,125,0.01,118
7,-2146292735,125,0.01,152
7,-2146292735,125,0.01,133
7,-2146292735,125,0.01,125
7,-2146292735,125,0.01,108
7,-2146292735,125,0.01,119
7,-2146292735,125,0.01,115
7,-2146292735,125,0.01,112
7,-2146292735,125,0.01,94
7,-2146292735,125,0.01,131
7,-2146292735,125,0.01,101
7,-2146292735,125,0.01,150
7,-2146292735,125,0.01,114
7,-2146292735,125,0.01,100
7,-2146292735,125,0.01,106
7,-2146292735,125,0.01,127
7,-2146292735,125,0.01,102
7,-2146292735,125,0.01,92
7,-2146292735,125,0.01,123
7,-2146292735,125,0.01,105
7,-2146292735,125,0.01,120
7,-2146292735,125,0.01,97
7,-2146292735,125,0.01,156
7,-2146292735,125,0.01,113
7,-2146292735,125,0.01,117
7,-2146292735,125,0.01,123
7,-2146292735,125,0.01,131
7,-2146292735,125,0.01,92
7,-2146292735,125,0.01,120
7,-2146292735,125,0.01,112
7,-2146292735,125,0.01,123
7,-2146292735,125,0.01,137
7,-2146292735,125,0.01,117
7,-2146292735,125,0.01,112
7,-2146292735,125,0.01,79
7,-2146292735,125,0.01,143
7,-2146292735,125,0.01,138
7,-2146292735,125,0.01,92
7,-2146292735,125,0.01,118
7,-2146292735,125,0.01,133
7,-2146292735,125,0.01,110
7,-2146292735,125,0.01,107
7,-2146292735,125,0.01,143
7,-2146292735,125,0.01,100
7,-2146292735,125,0.01,100
7,-2146292735,125,0.01,102
7,-2146292735,125,0.01,99
7,-2146292735,125,0.01,93
7,-2146292735,125,0.01,127
7,-2146292735,125,0.01,131
7,-2146292735,125,0.01,111
7,-2146292735,125,0.01,125
7,-2146292735,125,0.01,113
7,-2146292735,125,0.01,106
7,-2146292735,125,0.01,111
7,-2146292735,125,0.01,107
7,-2146292735,125,0.01,93
7,-2146292735,125,0.01,144
7,-2146292735,125,0.01,110
7,-2146292735,125,0.01,116
7,-2146292735,125,0.01,113
7,-2146292735,125,0.01,127
7,-2146292735,125,0.01,87
7,-2146292735,125,0.01,125
7,-2146292735,125,0.01,131
7,-2146292735,125,0.01,116
7,-2146292735,125,0.01,97
7,-2146292735,125,0.01,127
7,-2146292735,125,0.01,121
7,-2146292735,125,0.01,114
7,-2146292735,125,0.01,118
7,-2146292735,125,0.01,101
7,-2146292735,125,0.01,92
7,-2146292735,125,0.01,108
7,-2146292735,125,0.01,137
7,-2146292735,125,0.01,137
7,-2146292735,125,0.01,100
7,-2146292735,125,0.01,112
7,-2146292735,125,0.01,111
7,-2146292735,125,0.01,145
7,-2146292735,125,0.01,134
7,-2146292735,125,0.01,141
7,-2146292735,125,0.01,119
7,-2146292735,125,0.01,120
7,-2146292735,125,0.01,105
7,-2146292735,125,0.01,113
7,-2146292735,125,0.01,135
7,-2146292735,125,0.01,112
7,-2146292735,125,0.01,121
7,-2146292735,125,0.01,93
7,-2146292735,125,0.01,113
8,1019242676,125,0.01,90
8,1019242676,125,0.01,134
8,1019242676,125,0.01,109
8,1019242676,125,0.01,88
8,1019242676,125,0.01,103
8,1019242676,125,0.01,107
8,1019242676,125,0.01,103
8,1019242676,125,0.01,69
8,1019242676,125,0.01,107
8,1019242676,125,0.01,134
8,1019242676,125,0.01,123
8,1019242676,125,0.01,85
8,1019242676,125,0.01,124
8,1019242676,125,0.01,102
8,1019242676,125,0.01,91
8,1019242676,125,0.01,107
8,1019242676,125,0.01,118
8,1019242676,125,0.01,110
8,1019242676,125,0.01,64
8,1019242676,125,0.01,104
8,1019242676,125,0.01,130
8,1019242676,125,0.01,109
8,1019242676,125,0.01,94
8,1019242676,125,0.01,90
8,1019242676,125,0.01,100
8,1019242676,125,0.01,71
8,1019242676,125,0.01,106
8,1019242676,125,0.01,95
8,1019242676,125,0.01,115
8,1019242676,125,0.01,89
8,1019242676,125,0.01,79
8,1019242676,125,0.01,77
8,1019242676,125,0.01,112
8,1019242676,125,0.01,99
8,1019242676,125,0.01,112
8,1019242676,125,0.01,100
8,1019242676,125,0.01,97
8,1019242676,125,0.01,74
8,1019242676,125,0.01,87
8,1019242676,125,0.01,84
8,1019242676,125,0.01,116
8,1019242676,125,0.01,102
8,1019242676,125,0.01,72
8,1019242676,125,0.01,93
8,1019242676,125,0.01,81
8,1019242676,125,0.01,91
8,1019242676,125,0.01,93
8,1019242676,125,0.01,93
8,1019242676,125,0.01,121
8,1019242676,125,0.01,72
8,1019242676,125,0.01,112
8,1019242676,125,0.01,109
8,1019242676,125,0.01,97
8,1019242676,125,0.01,80
8,1019242676,125,0.01,94
8,1019242676,125,0.01,112
8,1019242676,125,0.01,106
8,1019242676,125,0.01,59
8,1019242676,125,0.01,102
8,1019242676,125,0.01,121
8,1019242676,125,0.01,97
8,1019242676,125,0.01,58
8,1019242676,125,0.01,87
8,1019242676,125,0.01,58
8,1019242676,125,0.01,101
8,1019242676,125,0.01,91
8,1019242676,125,0.01,121
8,1019242676,125,0.01,57
8,1019242676,125,0.01,118
8,1019242676,125,0.01,112
8,1019242676,125,0.01,78
8,1019242676,125,0.01,77
8,1019242676,125,0.01,147
